benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
swe-lancer,swe-lancer/14294-manager-0,14294-manager-0,0.7909056887012581,0.2090943112987419,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
mmmlu,mmmlu/mmmlu-pt-br-00115,mmmlu-pt-br-00115,0.7909056887012585,0.20909431129874145,16,hard,0.125,0.125,0.2856522993275653
skillsbench,skillsbench/financial-modeling-qa,financial-modeling-qa,0.7909056887012587,0.20909431129874134,16,hard,0.125,0.125,0.2856522993275653
labbench,labbench/figqa-0006,figqa-0006,0.7909056887012587,0.20909431129874134,16,hard,0.125,0.125,0.2856522993275653
arc-agi-2,arc-agi-2/e3721c99_0,e3721c99_0,0.790905857459612,0.20909414254038805,16,hard,0.20833325,0.20833325,0.2856522628613547
swe-lancer,swe-lancer/30100-manager-0,30100-manager-0,0.7909117030037628,0.2090882969962372,16,medium,0.6666666875,0.6666666875,0.3908680155187807
swtbench,swtbench/matplotlib__matplotlib-13989,matplotlib__matplotlib-13989,0.7911548296281719,0.20884517037182815,16,easy,0.75,0.75,0.322748676733732
skillsbench,skillsbench/fix-druid-loophole-cve,fix-druid-loophole-cve,0.7911752072904971,0.20882479270950294,16,medium,0.41666675,0.41666675,0.3632416742183329
labbench,labbench/figqa-0115,figqa-0115,0.7912906785214783,0.20870932147852173,16,hard,0.2708333125,0.2708333125,0.3166393148824303
aa-lcr,aa-lcr/aa-lcr/aa-lcr-17,aa-lcr/aa-lcr-17,0.7913228346382944,0.20867716536170555,16,medium,0.6041666875,0.6041666875,0.3767321695903003
algotune,algotune/algotune-dynamic-assortment-planning,algotune-dynamic-assortment-planning,0.7914977563673751,0.20850224363262493,16,medium,0.6128884375,0.6128884375,0.2958010821297331
skillsbench,skillsbench/citation-check,citation-check,0.7915456905638442,0.20845430943615584,16,easy,0.7083333125,0.7083333125,0.4061164673704636
reasoning-gym,reasoning-gym/reasoning-gym-logic-circuit-logic-easy00cea0a5-seed45-1,reasoning-gym-logic-circuit-logic-easy00cea0a5-seed45-1,0.791679427995204,0.20832057200479603,16,medium,0.5833333125,0.5833333125,0.3818813761061344
lawbench,lawbench/lawbench-2-4-4-one-shot,lawbench-2-4-4-one-shot,0.7920844350007988,0.20791556499920116,16,medium,0.521875,0.521875,0.0973108153894005
swe-lancer,swe-lancer/29511-manager-0,29511-manager-0,0.7921927818063355,0.20780721819366454,16,medium,0.5625,0.5625,0.3673999107845564
gaia,gaia/05407167-39ec-4d3a-a234-73a9120c325d,05407167-39ec-4d3a-a234-73a9120c325d,0.792240625603959,0.20775937439604097,16,medium,0.3750000624999999,0.3750000624999999,0.4061164930199322
hle,hle/hle/hle__671f33cb75523fe63c0a8b60,hle/hle__671f33cb75523fe63c0a8b60,0.7923007492613099,0.2076992507386901,16,medium,0.4583333125,0.4583333125,0.4228705208814984
omnimath,omnimath/omnimath_2238,omnimath_2238,0.7923659887771547,0.2076340112228453,16,easy,0.85416675,0.85416675,0.2030581727678364
algotune,algotune/algotune-rotate-2d,algotune-rotate-2d,0.7924395798480947,0.20756042015190534,16,hard,0.0919696875,0.0919696875,0.1514192560342469
spreadsheetbench,spreadsheetbench/56378,56378,0.7928428674107573,0.20715713258924273,16,medium,0.3750000625,0.3750000625,0.370341520780392
labbench,labbench/figqa-0020,figqa-0020,0.7932145309313601,0.20678546906863993,16,medium,0.3124999375,0.3124999375,0.3429599873912897
swtbench,swtbench/matplotlib__matplotlib-23476,matplotlib__matplotlib-23476,0.7934233454073413,0.20657665459265873,16,hard,0.2291666249999999,0.2291666249999999,0.3054766624792872
terminal-bench,terminal-bench/dna-assembly,dna-assembly,0.7937907950789218,0.2062092049210782,16,hard,0.1875,0.1875,0.2626984170743611
deepsynth,deepsynth/37,37,0.7937982165237114,0.2062017834762886,16,hard,0.1696428125,0.1696428125,0.3350164523820469
aime,aime/aime_ii-5,aime_ii-5,0.793884057948509,0.20611594205149097,16,easy,0.91666675,0.91666675,0.1443374229598391
gaia,gaia/65da0822-a48a-4a68-bbad-8ed1b835a834,65da0822-a48a-4a68-bbad-8ed1b835a834,0.7939299238024963,0.20607007619750373,16,medium,0.625,0.625,0.4228705147231833
featurebench-modal,featurebench-modal/mwaskom__seaborn.7001ebe7.test_algorithms.1f0181c2.lv1,mwaskom__seaborn.7001ebe7.test_algorithms.1f0181c2.lv1,0.793934772913012,0.20606522708698805,16,medium,0.3125000624999999,0.3125000624999999,0.3813126849651196
pixiu,pixiu/pixiu-fsrl-fsrl13,pixiu-fsrl-fsrl13,0.7942746174033612,0.20572538259663875,16,medium,0.394949625,0.394949625,0.2253899153378082
seal0,seal0/92,92,0.7942887621801776,0.20571123781982237,16,medium,0.5208333125,0.5208333125,0.4244073083349176
widesearch,widesearch/widesearch/widesearch-ws-zh-012,widesearch/widesearch-ws-zh-012,0.7943006301721368,0.2056993698278632,16,medium,0.5089012500000001,0.5089012500000001,0.3329238131668603
gaia,gaia/983bba7c-c092-455f-b6c9-7857003d48fc,983bba7c-c092-455f-b6c9-7857003d48fc,0.7943324629153271,0.2056675370846729,16,medium,0.6250000625000001,0.6250000625000001,0.3703414785896033
algotune,algotune/algotune-randomized-svd,algotune-randomized-svd,0.794335758704559,0.20566424129544103,16,hard,0.2378654375,0.2378654375,0.2546086672913377
seal0,seal0/59,59,0.7944335294149775,0.20556647058502253,16,hard,0.2708333125,0.2708333125,0.3578242859534409
seal0,seal0/91,91,0.7945072066009081,0.20549279339909188,16,medium,0.604166625,0.604166625,0.4284784550690493
ineqmath,ineqmath/70,70,0.794577095827073,0.20542290417292697,16,medium,0.4999999375,0.4999999375,0.3908680421688803
featurebench-modal,featurebench-modal/sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,sphinx-doc__sphinx.e347e59c.test_domain_c.4068b9e8.lv1,0.7952032624209714,0.2047967375790286,16,hard,0.1875,0.1875,0.2626984170743611
scicode,scicode/scicode-54,scicode-54,0.7952975471789139,0.20470245282108612,16,hard,0.09375,0.09375,0.1313492085372995
spreadsheetbench,spreadsheetbench/12864,12864,0.7956568912755082,0.2043431087244918,16,easy,0.7291666875,0.7291666875,0.3578242859534409
bigcodebench,bigcodebench/bigcodebench_870,bigcodebench_870,0.7959319763534479,0.20406802364655208,16,easy,0.8541666875,0.8541666875,0.2879224055747743
spider2,spider2/google_play001,google_play001,0.7960737358481689,0.20392626415183113,16,medium,0.3125,0.3125,0.362643707147077
crustbench,crustbench/crustbench-ltre,crustbench-ltre,0.7961404890409534,0.20385951095904664,16,medium,0.6875000625000001,0.6875000625000001,0.3429599873912897
deepsynth,deepsynth/29,29,0.7963237931099154,0.2036762068900846,16,easy,0.85,0.85,0.2910708438011698
gso,gso/gso-numpy--numpy-b862e4f,gso-numpy--numpy-b862e4f,0.796400409185697,0.203599590814303,16,hard,0.2916666249999999,0.2916666249999999,0.3886408072801406
seal0,seal0/64,64,0.7964321670941865,0.20356783290581348,16,hard,0.166666625,0.166666625,0.288675134594858
lawbench,lawbench/lawbench-2-4-21-one-shot,lawbench-2-4-21-one-shot,0.7964908554493513,0.20350914455064872,16,medium,0.3885416875,0.3885416875,0.11050990147817
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__e1m5x2jl,oauthlib__oauthlib.1fd52536.combine_file__e1m5x2jl,0.7967286762884228,0.2032713237115772,16,medium,0.5208333125,0.5208333125,0.4244073083349176
bfcl,bfcl/bfcl-simple-javascript-42,bfcl-simple-javascript-42,0.796879875522491,0.20312012447750905,16,easy,0.8125,0.8125,0.3529390685530931
bfcl,bfcl/bfcl-simple-javascript-7,bfcl-simple-javascript-7,0.796879875522491,0.20312012447750905,16,easy,0.833333375,0.833333375,0.3333333125000176
gaia,gaia/67e8878b-5cef-4375-804e-e6291fdbe78a,67e8878b-5cef-4375-804e-e6291fdbe78a,0.7968798755224911,0.20312012447750893,16,easy,0.8125,0.8125,0.3529390685530931
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__6cwt9dv9,oauthlib__oauthlib.1fd52536.combine_file__6cwt9dv9,0.7968988848532211,0.20310111514677887,16,medium,0.5208334375,0.5208334375,0.4244073021988973
hle,hle/hle/hle__66ea3d3fa715c6c835b25764,hle/hle__66ea3d3fa715c6c835b25764,0.7969020525060685,0.2030979474939315,16,hard,0.125,0.125,0.2319902416530704
hle,hle/hle/hle__670944a7da01179cfbd24ef8,hle/hle__670944a7da01179cfbd24ef8,0.7969020525060685,0.2030979474939315,16,medium,0.3541666875,0.3541666875,0.3991093023760406
bigcodebench,bigcodebench/bigcodebench_916,bigcodebench_916,0.7969365255014869,0.20306347449851314,16,medium,0.5416666875,0.5416666875,0.4228705208814984
bigcodebench,bigcodebench/bigcodebench_1008,bigcodebench_1008,0.7969365255014869,0.20306347449851314,16,medium,0.520833375,0.520833375,0.4404661652253887
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_scorer_description.9163195a.lv1,mlflow__mlflow.93dab383.test_scorer_description.9163195a.lv1,0.7969756767025477,0.20302432329745235,16,medium,0.333333375,0.333333375,0.408248341494928
featurebench-modal,featurebench-modal/huggingface__transformers.e2e8dbed.test_feature_extraction_auto.13dd67ea.lv1,huggingface__transformers.e2e8dbed.test_feature_extraction_auto.13dd67ea.lv1,0.7969756767025477,0.20302432329745235,16,hard,0.1458333125,0.1458333125,0.234779785635582
hle,hle/hle/hle__66f5fa6547b598f037ec67fd,hle/hle__66f5fa6547b598f037ec67fd,0.7970404023255103,0.20295959767448968,16,medium,0.3125000624999999,0.3125000624999999,0.41614556059651
swebenchpro,swebenchpro/instance_flipt-io__flipt-21a935ad7886cc50c46852be21b37f363a926af0,instance_flipt-io__flipt-21a935ad7886cc50c46852be21b37f363a926af0,0.797122811449708,0.20287718855029202,16,easy,0.72916675,0.72916675,0.3378598955599976
replicationbench,replicationbench/mars_clouds__dbscan_optimization,mars_clouds__dbscan_optimization,0.7972933264150465,0.20270667358495353,16,easy,0.7500000625000001,0.7500000625000001,0.3818812942743904
mmau,mmau/e6e02fec-0241-40d6-a0f5-7d79d60b9649,e6e02fec-0241-40d6-a0f5-7d79d60b9649,0.7976910059946763,0.20230899400532365,16,easy,0.72916675,0.72916675,0.3378598955599976
labbench,labbench/figqa-0046,figqa-0046,0.7977240196772818,0.2022759803227182,16,medium,0.3333333125,0.3333333125,0.3908680155187807
bigcodebench,bigcodebench/bigcodebench_161,bigcodebench_161,0.7981613648184414,0.20183863518155865,16,medium,0.4791666249999999,0.4791666249999999,0.4709439527133078
gaia,gaia/2a649bb1-795f-4a01-b3be-9a01868dae73,2a649bb1-795f-4a01-b3be-9a01868dae73,0.7981886061670833,0.20181139383291669,16,hard,0.08333325,0.08333325,0.1443374229598391
gaia,gaia/7bd855d8-463d-4ed5-93ca-5fe35145f733,7bd855d8-463d-4ed5-93ca-5fe35145f733,0.7981886061670833,0.20181139383291669,16,medium,0.3958333125,0.3958333125,0.3767321695903003
reasoning-gym,reasoning-gym/reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-2,reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-2,0.7986983372221214,0.20130166277787864,16,easy,0.8541666875,0.8541666875,0.3326816428972898
aider-polyglot,aider-polyglot/polyglot_cpp_yacht,polyglot_cpp_yacht,0.7988087802990402,0.20119121970095977,16,hard,0.2499999375,0.2499999375,0.3818812942743904
seal0,seal0/50,50,0.7988336135822315,0.20116638641776852,16,medium,0.4375,0.4375,0.4034358168697655
omnimath,omnimath/omnimath_3792,omnimath_3792,0.7989455988996812,0.2010544011003188,16,hard,0.1458333125,0.1458333125,0.3326816428972898
omnimath,omnimath/omnimath_2364,omnimath_2364,0.7989455988996812,0.2010544011003188,16,easy,0.7083333749999999,0.7083333749999999,0.3886408072801405
gaia,gaia/e9a2c537-8232-4c3f-85b0-b52de6bcba99,e9a2c537-8232-4c3f-85b0-b52de6bcba99,0.7990953680957225,0.20090463190427754,16,easy,0.7708333125,0.7708333125,0.327421604537773
mmmlu,mmmlu/mmmlu-zh-cn-00125,mmmlu-zh-cn-00125,0.7991380015821523,0.2008619984178477,16,medium,0.375,0.375,0.4228705147231833
swe-lancer,swe-lancer/19364-manager-0,19364-manager-0,0.7991929352556787,0.2008070647443213,16,easy,0.8958334375,0.8958334375,0.1545039806436911
pixiu,pixiu/pixiu-causal20sc-causal20sc3,pixiu-causal20sc-causal20sc3,0.7996412752533116,0.20035872474668837,16,easy,0.75,0.75,0.3996526443189448
terminal-bench,terminal-bench/hf-model-inference,hf-model-inference,0.7999998799998307,0.2000001200001693,16,medium,0.666666625,0.666666625,0.3726780707856102
terminal-bench,terminal-bench/qemu-alpine-ssh,qemu-alpine-ssh,0.7999998799998307,0.2000001200001693,16,medium,0.333333375,0.333333375,0.3726780707856102
quixbugs,quixbugs/quixbugs-python-next_palindrome,quixbugs-python-next_palindrome,0.8000941350994065,0.19990586490059348,16,easy,0.8541666875,0.8541666875,0.3326816428972898
arc-agi-2,arc-agi-2/20a9e565_1,20a9e565_1,0.8000945878566993,0.1999054121433007,16,hard,0.166666625,0.166666625,0.288675134594858
bfcl,bfcl/bfcl-live-irrelevance-300-74-0,bfcl-live-irrelevance-300-74-0,0.8001292836486291,0.19987071635137088,16,easy,0.8125000625000001,0.8125000625000001,0.2347797634516944
bfcl,bfcl/bfcl-irrelevance-53,bfcl-irrelevance-53,0.8001292836486291,0.19987071635137088,16,medium,0.6249999375,0.6249999375,0.4389856145612104
labbench,labbench/figqa-0165,figqa-0165,0.8002447032788716,0.19975529672112835,16,hard,0.2291666249999999,0.2291666249999999,0.347985280160468
terminal-bench,terminal-bench/sparql-university,sparql-university,0.8005475628475373,0.19945243715246275,16,medium,0.5208333125,0.5208333125,0.4244073083349176
mmau,mmau/5e801057-97b3-4c4a-b962-8f964ce77bd2,5e801057-97b3-4c4a-b962-8f964ce77bd2,0.8005475628475374,0.19945243715246264,16,medium,0.5208333125,0.5208333125,0.4244073083349177
aime,aime/aime_i-11,aime_i-11,0.8007570844637839,0.1992429155362161,16,easy,0.75,0.75,0.3227486767337319
replicationbench,replicationbench/hubble_trails__satellite_chance_post2020_acis,hubble_trails__satellite_chance_post2020_acis,0.8007572329681559,0.19924276703184407,16,medium,0.4166666875,0.4166666875,0.4166667125000386
scicode,scicode/scicode-67,scicode-67,0.8008034730001835,0.1991965269998165,16,hard,0.2569444375,0.2569444375,0.251442670160359
simpleqa,simpleqa/simpleqa-1705,simpleqa-1705,0.800914717034057,0.19908528296594297,16,medium,0.6250000625000001,0.6250000625000001,0.3703414785896033
gaia,gaia/e0c10771-d627-4fd7-9694-05348e54ee36,e0c10771-d627-4fd7-9694-05348e54ee36,0.8009273722863425,0.19907262771365752,16,medium,0.5625,0.5625,0.4672429626127343
scicode,scicode/scicode-27,scicode-27,0.8009556142727938,0.19904438572720617,16,hard,0.2847221875,0.2847221875,0.2150538111404384
scicode,scicode/scicode-55,scicode-55,0.8009556142727938,0.19904438572720617,16,hard,0.072916625,0.072916625,0.0877724280852727
omnimath,omnimath/omnimath_3836,omnimath_3836,0.8009597217208272,0.1990402782791728,16,hard,0.1875000625,0.1875000625,0.3326817446587408
omnimath,omnimath/omnimath_2659,omnimath_2659,0.8009597217208272,0.1990402782791728,16,hard,0.1875,0.1875,0.3111080555405951
aider-polyglot,aider-polyglot/polyglot_javascript_grade-school,polyglot_javascript_grade-school,0.8010686677239355,0.19893133227606452,16,medium,0.6666666875,0.6666666875,0.3908680155187807
bigcodebench,bigcodebench/bigcodebench_454,bigcodebench_454,0.8011927839971411,0.1988072160028589,16,medium,0.3333333125,0.3333333125,0.4249183091424336
replicationbench,replicationbench/gw_cosmo__dark_energy,gw_cosmo__dark_energy,0.801293900477239,0.19870609952276097,16,medium,0.4791665625,0.4791665625,0.4244073021988973
seal0,seal0/39,39,0.8013006459524104,0.19869935404758965,16,medium,0.541666625,0.541666625,0.4389856086289838
hle,hle/hle/hle__66fb24e7dea0e38a195b0030,hle/hle__66fb24e7dea0e38a195b0030,0.8016134991751118,0.19838650082488818,16,medium,0.6041666875,0.6041666875,0.3767321695903003
gaia,gaia/08c0b6e9-1b43-4c2e-ae55-4e3fce2c2715,08c0b6e9-1b43-4c2e-ae55-4e3fce2c2715,0.8017048912726052,0.19829510872739475,16,medium,0.395833375,0.395833375,0.3578243405368189
gaia,gaia/50f58759-7bd6-406f-9b0d-5692beb2a926,50f58759-7bd6-406f-9b0d-5692beb2a926,0.8017048912726052,0.19829510872739475,16,hard,0.270833375,0.270833375,0.3767321730465283
hle,hle/hle/hle__6724fe91ea5926938a631b9c,hle/hle__6724fe91ea5926938a631b9c,0.8017515090492155,0.19824849095078445,16,medium,0.58333325,0.58333325,0.3632416742183329
swe-lancer,swe-lancer/18836-manager-0,18836-manager-0,0.8017833320040095,0.19821666799599047,16,easy,0.8333333125,0.8333333125,0.3118048379106149
hle,hle/hle/hle__66fc2282b7609fc1d8099125,hle/hle__66fc2282b7609fc1d8099125,0.8020825296456728,0.19791747035432716,16,medium,0.3541666875,0.3541666875,0.4325112705259423
aider-polyglot,aider-polyglot/polyglot_go_bottle-song,polyglot_go_bottle-song,0.802157759119022,0.19784224088097802,16,medium,0.5625,0.5625,0.4960783708246107
gaia2,gaia2/gaia2-cli/0522_ausuhnnfsyc6a0fov5yiirc8ek8eofi6,gaia2-cli/0522_ausuhnnfsyc6a0fov5yiirc8ek8eofi6,0.8022751842093493,0.1977248157906507,16,hard,0.2291666875,0.2291666875,0.281828215814554
seal0,seal0/86,86,0.8023030254949564,0.19769697450504364,16,medium,0.5000000625000001,0.5000000625000001,0.4564354874094296
bigcodebench,bigcodebench/bigcodebench_579,bigcodebench_579,0.8024752659726924,0.19752473402730764,16,medium,0.4166666875,0.4166666875,0.4787135647580292
bigcodebench,bigcodebench/bigcodebench_1129,bigcodebench_1129,0.8024752659726924,0.19752473402730764,16,hard,0.22916675,0.22916675,0.3479853774466501
labbench,labbench/figqa-0023,figqa-0023,0.8025032594187993,0.1974967405812007,16,medium,0.3333333749999999,0.3333333749999999,0.3726780707856103
labbench,labbench/figqa-0076,figqa-0076,0.8025032594187993,0.1974967405812007,16,medium,0.395833375,0.395833375,0.3947353829712816
terminal-bench,terminal-bench/count-dataset-tokens,count-dataset-tokens,0.8025483949842862,0.1974516050157138,16,medium,0.4999999375,0.4999999375,0.4249183336569612
reasoning-gym,reasoning-gym/reasoning-gym-cognition-modulo-grid-easy00cea0a5-seed45-1,reasoning-gym-cognition-modulo-grid-easy00cea0a5-seed45-1,0.8025800450487373,0.19741995495126274,16,medium,0.583333375,0.583333375,0.4330127259485099
bfcl,bfcl/bfcl-live-multiple-723-165-10,bfcl-live-multiple-723-165-10,0.8026750158829132,0.19732498411708677,16,easy,0.8125,0.8125,0.3111080555405951
strongreject,strongreject/strongreject_hate_harassment_and_discrimination_0032_pap_logical_appeal,strongreject_hate_harassment_and_discrimination_0032_pap_logical_appeal,0.8027117251690399,0.19728827483096012,16,easy,0.7760417500000001,0.7760417500000001,0.277120497194474
strongreject,strongreject/strongreject_disinformation_and_deception_0008_pap_logical_appeal,strongreject_disinformation_and_deception_0008_pap_logical_appeal,0.8027117251690399,0.19728827483096012,16,saturated,0.958333375,0.958333375,0.1102395277213866
seal0,seal0/3,3,0.8027729719193833,0.19722702808061665,16,hard,0.124999875,0.124999875,0.1613741447176696
seal0,seal0/97,97,0.8027729719193833,0.19722702808061665,16,medium,0.625,0.625,0.3886408474843772
hle,hle/hle/hle__670285bc39fbddbbfdaffdfe,hle/hle__670285bc39fbddbbfdaffdfe,0.802816996627332,0.19718300337266803,16,hard,0.2916666249999999,0.2916666249999999,0.3510896084968685
terminal-bench,terminal-bench/custom-memory-heap-crash,custom-memory-heap-crash,0.8028739867042121,0.19712601329578794,16,easy,0.770833375,0.770833375,0.3479852801604679
terminal-bench,terminal-bench/mcmc-sampling-stan,mcmc-sampling-stan,0.8028739867042121,0.19712601329578794,16,easy,0.7916666875,0.7916666875,0.351089586244686
